id,Label,Degree Centrality,Betweenness Centrality,Closeness Centrality,Eigenvector Centrality,Katz Centrality
1785807027148935168,Lozy1p,0.001937984496124031,0.0,0.40897080462245194,0.033635456551203154,0.04318552672751623
1328680857058508805,keenandiya,0.001937984496124031,0.0,0.40897080462245194,0.033635456551203154,0.04318552672751623
1234697154989568000,tselenterprise,0.001937984496124031,0.0,0.40897080462245194,0.033635456551203154,0.04318552672751623
1373563426744664065,naminjaemina,0.001937984496124031,0.0,0.40897080462245194,0.033635456551203154,0.04318552672751623
2326701534,SuperYena9,0.001937984496124031,0.0,0.40897080462245194,0.033635456551203154,0.04318552672751623
1210712237217726464,hisanaburger,0.001937984496124031,0.0,0.40897080462245194,0.033635456551203154,0.04318552672751623
1806039874979733504,shotobabies,0.005813953488372093,0.0,0.4152183022253801,0.04323415073754096,0.0443753026881077
272285886,detrifu,0.001937984496124031,0.0,0.40897080462245194,0.033635456551203154,0.04318552672751623
1281125737123069953,Kqalin,0.0,0.0,0.0,2.9228583759679505e-130,0.040972227554187945
926074554241265669,clumsymuggle,0.001937984496124031,0.0,0.40897080462245194,0.033635456551203154,0.04318552672751623
131233656,saintfenrir,0.001937984496124031,0.0,0.40897080462245194,0.033635456551203154,0.04318552672751623
1449525430000648194,badwvfb,0.001937984496124031,0.0,0.40897080462245194,0.033635456551203154,0.04318552672751623
819454417,byulswork,0.0,0.0,0.0,2.9228583759679505e-130,0.040972227554187945
1635659283366031363,txt_daritadi,0.0,0.0,0.0,2.9228583759679505e-130,0.040972227554187945
241422232,dimasiprtm,0.005813953488372093,0.0010679611650485437,0.4152183022253801,0.04323415073754096,0.0443753026881077
1276073343624441859,zubzebzubzapzap,0.001937984496124031,0.0,0.40897080462245194,0.033635456551203154,0.04318552672751623
991607818842095617,fuadjanuarr,0.001937984496124031,0.0,0.40897080462245194,0.033635456551203154,0.04318552672751623
200412554,Q_THYNX,0.001937984496124031,0.0,0.40897080462245194,0.033635456551203154,0.04318552672751623
1137958420059836416,p_ayShop,0.001937984496124031,0.0,0.40897080462245194,0.033635456551203154,0.04318552672751623
1162357857511063555,NotRfws,0.0,0.0,0.0,2.9228583759679505e-130,0.040972227554187945
35707109,diantisaptarini,0.001937984496124031,0.0,0.40897080462245194,0.033635456551203154,0.04318552672751623
809159997644906496,dipyagesyak,0.001937984496124031,0.0,0.40897080462245194,0.033635456551203154,0.04318552672751623
978460005186682880,evgoeswrong,0.001937984496124031,0.0,0.40897080462245194,0.033635456551203154,0.04318552672751623
1623573790612414464,ForYouthJK2_,0.003875968992248062,0.0,0.4113513098880075,0.037195070718693934,0.04371555624374752
1749690773375983616,MyTelkomselApp,0.005813953488372093,0.0,0.4152183022253801,0.04323415073754096,0.0443753026881077
1438621263761592320,Kudabajingan,0.003875968992248062,0.0,0.4127929616749982,0.039674536570050184,0.04384527317187642
1486288549519724545,xxxyours_,0.003875968992248062,0.0,0.4127929616749982,0.039674536570050184,0.04384527317187642
1809941989913440256,zhenya_Taek_joo,0.0,0.0,0.0,2.9228583759679505e-130,0.040972227554187945
1428538483463782410,tleontwt,0.0,0.0,0.0,2.9228583759679505e-130,0.040972227554187945
1076207409733951488,553verse,0.001937984496124031,0.0,0.40897080462245194,0.033635456551203154,0.04318552672751623
711816272179122176,wonwooo96,0.001937984496124031,0.0,0.40897080462245194,0.033635456551203154,0.04318552672751623
914394620687147008,fluffytaebin,0.001937984496124031,0.0,0.40897080462245194,0.033635456551203154,0.04318552672751623
1740692747097702400,embzunbackup,0.003875968992248062,0.0,0.4113513098880075,0.037195070718693934,0.04371555624374752
1151302159545200640,dapmuldisini,0.001937984496124031,0.0,0.40897080462245194,0.033635456551203154,0.04318552672751623
1280799930685157376,markliaa_,0.001937984496124031,0.0,0.40897080462245194,0.033635456551203154,0.04318552672751623
1742448120414539776,Tydakcool,0.001937984496124031,0.0,0.40897080462245194,0.033635456551203154,0.04318552672751623
1237044933371908098,oikawasnt,0.001937984496124031,0.0,0.40897080462245194,0.033635456551203154,0.04318552672751623
1810619330813669376,sachiosaurus,0.0,0.0,0.0,2.9228583759679505e-130,0.040972227554187945
1058971824548003840,nanasnanad,0.0,0.0,0.0,2.9228583759679505e-130,0.040972227554187945
1242289732551200769,kimjiwoongiee,0.001937984496124031,0.0,0.40897080462245194,0.033635456551203154,0.04318552672751623
1627880699595476992,chevrlyn_,0.001937984496124031,0.0,0.40897080462245194,0.033635456551203154,0.04318552672751623
307106390,kucingstasiun,0.001937984496124031,0.0,0.40897080462245194,0.033635456551203154,0.04318552672751623
1794136793966845952,jesussidekick,0.001937984496124031,0.0,0.40897080462245194,0.033635456551203154,0.04318552672751623
1451386308639612937,aysyaff,0.001937984496124031,0.0,0.40897080462245194,0.033635456551203154,0.04318552672751623
1181345306,chyzy_21,0.001937984496124031,0.0,0.40897080462245194,0.033635456551203154,0.04318552672751623
1599695159440322561,diabara_,0.005813953488372093,0.0,0.4152183022253801,0.04323415073754096,0.0443753026881077
1270313131869257728,ancvnin,0.001937984496124031,0.0,0.40897080462245194,0.033635456551203154,0.04318552672751623
1801191094887313408,kasurbengkok,0.001937984496124031,0.0,0.40897080462245194,0.033635456551203154,0.04318552672751623
1216016309831360514,Anashim2618,0.001937984496124031,0.0,0.40897080462245194,0.033635456551203154,0.04318552672751623
1191410828253130752,baked_salmon10,0.005813953488372093,0.0,0.4152183022253801,0.04323415073754096,0.0443753026881077
1264089204486582273,jmkconvert,0.001937984496124031,0.0,0.40897080462245194,0.033635456551203154,0.04318552672751623
1506172346474049537,marimenyerah,0.001937984496124031,0.0,0.40897080462245194,0.033635456551203154,0.04318552672751623
561103878,Kuromichi2323,0.001937984496124031,0.0,0.40897080462245194,0.033635456551203154,0.04318552672751623
326512651,urfavgoldlaner,0.001937984496124031,0.0,0.40897080462245194,0.033635456551203154,0.04318552672751623
1422162505791524865,Restuwjya_,0.001937984496124031,0.0,0.40897080462245194,0.033635456551203154,0.04318552672751623
1022055250071449601,allmycrushremos,0.001937984496124031,0.0,0.40897080462245194,0.033635456551203154,0.04318552672751623
86341125,niko_smi90,0.0,0.0,0.0,2.9228583759679505e-130,0.040972227554187945
56365990,agil_gage,0.001937984496124031,0.0,0.40897080462245194,0.033635456551203154,0.04318552672751623
1490265456120254466,blythefancier,0.003875968992248062,0.0043688493338527295,0.4127929616749982,0.039674536570050184,0.04384527317187642
1735539452070727680,fat94194,0.001937984496124031,0.0,0.40897080462245194,0.033635456551203154,0.04318552672751623
233158485,likerrel,0.001937984496124031,0.0,0.40897080462245194,0.033635456551203154,0.04318552672751623
1605826684208713728,katanyasihgitu7,0.0,0.0,0.0,2.9228583759679505e-130,0.040972227554187945
807788035894980608,chiakipx,0.005813953488372093,0.0,0.4152183022253801,0.04323415073754096,0.0443753026881077
1549671394300264448,nelsonsoetanto1,0.001937984496124031,0.0,0.40897080462245194,0.033635456551203154,0.04318552672751623
1214365112720510976,_chaconne20,0.003875968992248062,0.0,0.4127929616749982,0.039674536570050184,0.04384527317187642
1769389230005121024,ungojofied,0.001937984496124031,0.0,0.40897080462245194,0.033635456551203154,0.04318552672751623
1416468013499305984,peachyysell,0.001937984496124031,0.0,0.40897080462245194,0.033635456551203154,0.04318552672751623
1764319070646870017,Pencilgon88,0.001937984496124031,0.0,0.40897080462245194,0.033635456551203154,0.04318552672751623
340222032,sioverthibking,0.001937984496124031,0.0,0.40897080462245194,0.033635456551203154,0.04318552672751623
1240438034505449474,adityalexia,0.001937984496124031,0.0,0.40897080462245194,0.033635456551203154,0.04318552672751623
1516334407472230403,real__lialee,0.001937984496124031,0.0,0.40897080462245194,0.033635456551203154,0.04318552672751623
1559561251268677632,hottiedoy,0.001937984496124031,0.0,0.40897080462245194,0.033635456551203154,0.04318552672751623
1369267047494864901,ebifuuraaii,0.001937984496124031,0.0,0.40897080462245194,0.033635456551203154,0.04318552672751623
956759069338910720,iniinaraa,0.0,0.0,0.0,2.9228583759679505e-130,0.040972227554187945
1607331019996418050,oayagitoya,0.001937984496124031,0.0,0.40897080462245194,0.033635456551203154,0.04318552672751623
1747785020343996417,madeby_nat,0.001937984496124031,0.0,0.40897080462245194,0.033635456551203154,0.04318552672751623
1548573604165853186,free666hugz,0.001937984496124031,0.0,0.40897080462245194,0.033635456551203154,0.04318552672751623
124063292,Rininta_rin,0.003875968992248062,0.0,0.4127929616749982,0.039674536570050184,0.04384527317187642
765680870330163202,aulsazy,0.0,0.0,0.0,2.9228583759679505e-130,0.040972227554187945
1265308038316961792,babilohh,0.001937984496124031,0.0,0.40897080462245194,0.033635456551203154,0.04318552672751623
1132569845952798720,tuturssst,0.001937984496124031,0.0,0.2879794418857363,0.006039080018847029,0.041631973998548136
1419352452852113413,lot_cut,0.0,0.0,0.0,2.9228583759679505e-130,0.040972227554187945
1122211213822185472,emikazizablqis_,0.0,0.0,0.0,2.9228583759679505e-130,0.040972227554187945
993878851510915073,wynzerry,0.001937984496124031,0.0,0.40897080462245194,0.033635456551203154,0.04318552672751623
1428393972263575555,greppypie,0.001937984496124031,0.0,0.40897080462245194,0.033635456551203154,0.04318552672751623
2455007629,irienchan,0.001937984496124031,0.0,0.40897080462245194,0.033635456551203154,0.04318552672751623
2751826718,lordvol_,0.001937984496124031,0.0,0.40897080462245194,0.033635456551203154,0.04318552672751623
1476451379543621632,AblenkMeizan,0.0,0.0,0.0,2.9228583759679505e-130,0.040972227554187945
2336877098,zeldez_,0.001937984496124031,0.0,0.40897080462245194,0.033635456551203154,0.04318552672751623
2840983645,rhesapratama_,0.001937984496124031,0.0,0.40897080462245194,0.033635456551203154,0.04318552672751623
876030869151989760,secrape,0.001937984496124031,0.0,0.40897080462245194,0.033635456551203154,0.04318552672751623
1702121267384795136,benedicts23,0.0,0.0,0.0,2.9228583759679505e-130,0.040972227554187945
285413318,HiStalk_,0.001937984496124031,0.0,0.40897080462245194,0.033635456551203154,0.04318552672751623
1158533471351918592,WBFaisal,0.001937984496124031,0.0,0.40897080462245194,0.033635456551203154,0.04318552672751623
1490530504210526208,hellopain__,0.001937984496124031,0.0,0.40897080462245194,0.033635456551203154,0.04318552672751623
1265111032814542853,kokbisagitwo,0.0,0.0,0.0,2.9228583759679505e-130,0.040972227554187945
2744847553,biruBCA,0.001937984496124031,0.0,0.40897080462245194,0.033635456551203154,0.04318552672751623
254844949,flowerypuff,0.001937984496124031,0.0,0.40897080462245194,0.033635456551203154,0.04318552672751623
1672608896253587457,setengahhwaras,0.001937984496124031,0.0,0.40897080462245194,0.033635456551203154,0.04318552672751623
1338474966962991106,bluecellestial,0.003875968992248062,0.0,0.4127929616749982,0.039674536570050184,0.04384527317187642
1304256231884746752,yowxhi,0.001937984496124031,0.0,0.40897080462245194,0.033635456551203154,0.04318552672751623
1541035076699295744,kaeruzsatoru,0.001937984496124031,0.0,0.40897080462245194,0.033635456551203154,0.04318552672751623
1245231198978207745,itsmeiva333,0.0,0.0,0.0,2.9228583759679505e-130,0.040972227554187945
1096667072535224320,hadidwell_,0.001937984496124031,0.0,0.40897080462245194,0.033635456551203154,0.04318552672751623
1761641361030500352,brainsturbate__,0.001937984496124031,0.0,0.40897080462245194,0.033635456551203154,0.04318552672751623
1470399250026561536,notdaredare,0.001937984496124031,0.0,0.40897080462245194,0.033635456551203154,0.04318552672751623
49940615,Ln1885,0.001937984496124031,0.0,0.40897080462245194,0.033635456551203154,0.04318552672751623
1608880766678863873,novraimu,0.001937984496124031,0.0,0.40897080462245194,0.033635456551203154,0.04318552672751623
233823558,aufaruqy,0.0,0.0,0.0,2.9228583759679505e-130,0.040972227554187945
187437530,woleswoosh,0.001937984496124031,0.0,0.2879794418857363,0.006039080018847029,0.041631973998548136
1323478628563185666,mypediasure,0.003875968992248062,0.0,0.4127929616749982,0.039674536570050184,0.04384527317187642
1323230911320649728,sipalingroy,0.001937984496124031,0.0,0.40897080462245194,0.033635456551203154,0.04318552672751623
1741545561466224640,NoInterest4959,0.001937984496124031,0.0,0.40897080462245194,0.033635456551203154,0.04318552672751623
1647752622,shafatrd,0.001937984496124031,0.0,0.40897080462245194,0.033635456551203154,0.04318552672751623
1285968827038064641,envidrovie,0.001937984496124031,0.0,0.40897080462245194,0.033635456551203154,0.04318552672751623
1342742096705253376,yeidamb,0.001937984496124031,0.0,0.40897080462245194,0.033635456551203154,0.04318552672751623
151065217,ariyulianton,0.001937984496124031,0.0,0.40897080462245194,0.033635456551203154,0.04318552672751623
49243004,ipittoo,0.0,0.0,0.0,2.9228583759679505e-130,0.040972227554187945
1775182794802806784,tachajuga,0.001937984496124031,0.0,0.40897080462245194,0.033635456551203154,0.04318552672751623
114188280,koberholic,0.001937984496124031,0.0,0.40897080462245194,0.033635456551203154,0.04318552672751623
1522190013730988032,HappyButNo2,0.001937984496124031,0.0,0.40897080462245194,0.033635456551203154,0.04318552672751623
1483746509145645065,degarthought,0.001937984496124031,0.0,0.40897080462245194,0.033635456551203154,0.04318552672751623
1973564496,AhnazWu,0.001937984496124031,0.0,0.40897080462245194,0.033635456551203154,0.04318552672751623
1471412626156503042,OmegaPenurut,0.001937984496124031,0.0,0.40897080462245194,0.033635456551203154,0.04318552672751623
1554038253640368128,jejegirl07,0.001937984496124031,0.0,0.40897080462245194,0.033635456551203154,0.04318552672751623
187401641,ana_nha,0.001937984496124031,0.0,0.40897080462245194,0.033635456551203154,0.04318552672751623
1407929900749574145,comradeweebs,0.001937984496124031,0.0,0.40897080462245194,0.033635456551203154,0.04318552672751623
1340654649892773889,slverqueenaa,0.003875968992248062,0.0,0.4127929616749982,0.039674536570050184,0.04384527317187642
1683096322470219779,yawnnnttt,0.001937984496124031,0.0,0.40897080462245194,0.033635456551203154,0.04318552672751623
1028022036289880064,ebidupan,0.001937984496124031,0.0,0.40897080462245194,0.033635456551203154,0.04318552672751623
1423667489423069192,namanyaaagwsuka,0.001937984496124031,0.0,0.40897080462245194,0.033635456551203154,0.04318552672751623
1003173136391495681,Ptrydiw,0.003875968992248062,0.0,0.4127929616749982,0.039674536570050184,0.04384527317187642
1312397524355829760,orange_purple7,0.0,0.0,0.0,2.9228583759679505e-130,0.040972227554187945
1419563289764274180,kteiju,0.001937984496124031,0.0,0.40897080462245194,0.033635456551203154,0.04318552672751623
1650855921424408577,dagonyangmom,0.001937984496124031,0.0,0.40897080462245194,0.033635456551203154,0.04318552672751623
1794293869502513152,twonynsvn,0.001937984496124031,0.0,0.40897080462245194,0.033635456551203154,0.04318552672751623
326801078,aindtyi,0.0,0.0,0.0,2.9228583759679505e-130,0.040972227554187945
1158471938,deltasufianti,0.003875968992248062,0.0,0.4127929616749982,0.039674536570050184,0.04384527317187642
1177714048873324544,korbanwangi,0.001937984496124031,0.0,0.40897080462245194,0.033635456551203154,0.04318552672751623
555908827,xxpanjos,0.001937984496124031,0.0,0.40897080462245194,0.033635456551203154,0.04318552672751623
1274963999252082688,soonnugu,0.001937984496124031,0.0,0.40897080462245194,0.033635456551203154,0.04318552672751623
274443239,reversalchaos,0.001937984496124031,0.0,0.40897080462245194,0.033635456551203154,0.04318552672751623
1153659192286183424,menghamster,0.003875968992248062,0.0,0.4113513098880075,0.037195070718693934,0.04371555624374752
1535446390410575872,cryinoverchenle,0.001937984496124031,0.0,0.40897080462245194,0.033635456551203154,0.04318552672751623
85805406,akoorphs,0.001937984496124031,0.0,0.40897080462245194,0.033635456551203154,0.04318552672751623
1509636907,juraganpulsay,0.0,0.0,0.0,2.9228583759679505e-130,0.040972227554187945
1670444418128822272,kageyamean,0.003875968992248062,0.0043688493338527295,0.4127929616749982,0.039674536570050184,0.04384527317187642
1578537844683198465,burnyfai,0.001937984496124031,0.0,0.40897080462245194,0.033635456551203154,0.04318552672751623
61776651,mctosima_,0.001937984496124031,0.0,0.40897080462245194,0.033635456551203154,0.04318552672751623
